"sample_name","sample_id","sample_type","organism","donor","sex","age_days","brain_hemisphere","brain_region","brain_subregion","facs_date","facs_container","facs_sort_criteria","rna_amplification_set","library_prep_set","library_prep_avg_size_bp","seq_name","seq_tube","seq_batch","total_reads","percent_exon_reads","percent_intron_reads","percent_intergenic_reads","percent_rrna_reads","percent_mt_exon_reads","percent_reads_unique","percent_synth_reads","percent_ecoli_reads","percent_aligned_reads_total","complexity_cg","genes_detected_cpm_criterion","genes_detected_fpkm_criterion","class","cluster"
"F1S4_161018_010_A01",559958614,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_010","NeuN-positive","A8S4_161028_04","L8S4_161109_04",371,"SM-D9EPA_S57_E1-50","SM-D9EPA","R8S4-161116",2292177,35.1504786492696,47.9304714304219,16.9190499203085,0,0.051435818,82.31820667,0.002334898,0.006951034,88.75134861,0.353892542,13800,9297,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_010_B01",559958622,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_010","NeuN-positive","A8S4_161028_04","L8S4_161109_04",386,"SM-D9EPA_S58_E1-50","SM-D9EPA","R8S4-161116",2001778,32.5165599851393,51.9572489924332,15.5261910224275,0,0.0330706,82.39964671,0.002268483,0.008185223,90.15105571,0.355832204,12312,8438,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_010_C01",559958630,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_010","NeuN-positive","A8S4_161028_04","L8S4_161109_04",459,"SM-D9EPA_S59_E1-50","SM-D9EPA","R8S4-161116",1992907,39.6183432395146,44.3912245974692,15.9904321630162,5.02e-05,0.049475465,85.4844205,0.00247578,0.00422097,92.73423195,0.331210535,11750,8974,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_010_D01",559958638,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_010","NeuN-positive","A8S4_161028_04","L8S4_161109_04",425,"SM-D9EPA_S60_E1-50","SM-D9EPA","R8S4-161116",2182161,49.1367292189472,38.1720871381994,12.6911836428534,0,0.045047089,85.99127195,0.001418319,0.004488211,93.47009684,0.342084605,12391,9855,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_010_E01",559958646,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_010","NeuN-positive","A8S4_161028_04","L8S4_161109_04",445,"SM-D9EPA_S61_E1-50","SM-D9EPA","R8S4-161116",2755744,53.2301091435138,35.2758606738276,11.4940301826586,3.63e-05,0.036941022,84.47366664,0.023009757,0.007700643,93.51387502,0.344827613,10153,7791,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_A01",559958678,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",390,"SM-D9EPA_S65_E1-50","SM-D9EPA","R8S4-161116",2867233,32.1965360183777,52.1944700368937,15.6089939447286,0,0.053989334,81.0307359,0.004931933,0.014750458,88.16294316,0.371030592,10133,5587,"GABAergic","LGN Inh CTXN3"
"F1S4_161018_011_B01",559958686,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",450,"SM-D9EPA_S66_E1-50","SM-D9EPA","R8S4-161116",2132762,36.2735374028013,50.1269362513237,13.599526345875,4.69e-05,0.045058942,86.08372617,0.001706238,0.005092458,92.82573489,0.320295879,11002,8006,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_C01",559958694,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",418,"SM-D9EPA_S67_E1-50","SM-D9EPA","R8S4-161116",2026509,35.930547811692,48.2284325776941,15.8410196106139,4.93e-05,0.041203863,84.03254069,0.001783362,0.004964202,91.60817939,0.342904547,12500,9287,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_D01",559958702,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",396,"SM-D9EPA_S68_E1-50","SM-D9EPA","R8S4-161116",1850761,29.2249472704267,56.9899113332428,13.7851413963304,0,0.034148115,85.4822962,0.001835461,0.005718188,91.54953017,0.32508121,12005,8393,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_E01",559958710,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",426,"SM-D9EPA_S69_E1-50","SM-D9EPA","R8S4-161116",1877316,35.0463135459855,48.9545729053661,15.9991135486484,0,0.03526311,82.92583667,0.008032745,0.007390871,91.44619233,0.346438071,10882,7332,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_F01",559958718,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",463,"SM-D9EPA_S70_E1-50","SM-D9EPA","R8S4-161116",1954316,57.0534886994844,32.5647685963487,10.3817427041669,0.000255844,0.042828284,86.97186125,0.001796025,0.004273618,94.35055539,0.343655644,12242,10293,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_G01",559958726,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-positive","A8S4_161028_04","L8S4_161109_04",482,"SM-D9EPA_S71_E1-50","SM-D9EPA","R8S4-161116",1988812,36.6844396982927,47.6831801602776,15.6323801414297,0.000150844,0.061695123,85.58898478,0.001208762,0.003618743,92.69071184,0.320343122,12754,9809,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_011_H01",559958734,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_011","NeuN-negative","A8S4_161028_04","L8S4_161109_04",454,"SM-D9EPA_S72_E1-50","SM-D9EPA","R8S4-161116",1999695,43.4478898270825,45.4489318830845,11.103178289833,0,0.302246093,76.20692156,0.0432761,0.039646046,87.14183913,0.387150849,4318,1740,"Non-Neuronal","Oligo MAG"
"F1S4_161018_012_A01",559958742,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",425,"SM-D9EPA_S73_E1-50","SM-D9EPA","R8S4-161116",2421128,35.0717453036847,49.3167407959483,15.611513900367,4.13e-05,0.06137635,83.46642557,0.001607928,0.006839374,91.29405798,0.342630137,11032,7441,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_012_B01",559958750,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",427,"SM-D9EPA_S74_E1-50","SM-D9EPA","R8S4-161116",1989459,32.9079771957812,51.7817839176675,15.3102388865513,0,0.040362732,85.66243386,0.00140792,0.004327307,92.25105921,0.321530783,12495,8886,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_012_C01",559958758,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",464,"SM-D9EPA_S75_E1-50","SM-D9EPA","R8S4-161116",2093278,54.9837039150205,32.4907309131952,12.5255651717843,0,0.069221575,87.35867859,0.001222007,0.005129753,93.66605869,0.324915499,11785,8962,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_012_D01",559958766,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",420,"SM-D9EPA_S76_E1-50","SM-D9EPA","R8S4-161116",1960359,52.7343297862946,36.800105962061,10.4655642516444,5.1e-05,0.055449027,88.58045899,0.000862597,0.00474709,94.70137868,0.320102174,10868,8883,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_012_E01",559958774,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",397,"SM-D9EPA_S77_E1-50","SM-D9EPA","R8S4-161116",1865652,43.5341546407142,42.971776645993,13.4940687132929,0,0.040950831,82.10052035,0.002072734,0.012629365,90.02375577,0.391694068,10676,7367,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_012_F01",559958782,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",428,"SM-D9EPA_S78_E1-50","SM-D9EPA","R8S4-161116",2046408,38.0762720162913,47.6795953697144,14.2441326139943,0,0.070855861,86.14098459,0.001359944,0.00956945,92.34873984,0.323529174,9840,6604,"GABAergic","LGN Inh NTRK1"
"F1S4_161018_012_G01",559958790,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_012","NeuN-positive","A8S4_161028_04","L8S4_161109_04",509,"SM-D9EPA_S79_E1-50","SM-D9EPA","R8S4-161116",1983886,37.729678197008,49.8666725332744,12.4036492697176,0,0.058571914,87.12451219,0.000661328,0.004412048,93.60295904,0.307371509,10469,7862,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_013_A01",559958806,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",384,"SM-D9EPA_S81_E1-50","SM-D9EPA","R8S4-161116",2334539,45.3757131196935,42.1037621245658,12.5205247557408,4.28e-05,0.132317344,86.66233462,0.003776763,0.010130908,92.29500985,0.322472134,9526,6759,"GABAergic","LGN Inh CTXN3"
"F1S4_161018_013_B01",559958814,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",335,"SM-D9EPA_S82_E1-50","SM-D9EPA","R8S4-161116",2145496,32.8252446258617,49.2846039834829,17.8901513906554,0.000326265,0.028385045,75.89196158,0.003571668,0.016837598,85.00071778,0.425195062,12723,7562,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_013_C01",559958822,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",408,"SM-D9EPA_S83_E1-50","SM-D9EPA","R8S4-161116",2074023,29.6460936104167,55.839256028849,14.5146503607343,0,0.049806584,83.46344279,0.001937298,0.009821492,89.91370877,0.339493009,7621,4104,"GABAergic","LGN Inh CTXN3"
"F1S4_161018_013_D01",559958830,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",392,"SM-D9EPA_S84_E1-50","SM-D9EPA","R8S4-161116",2034574,29.1982363846814,50.0038024427719,20.7979611725468,0.000147451,0.019316083,82.08013078,0.002939682,0.006713445,89.86539688,0.35290339,12625,7975,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_013_E01",559958838,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",419,"SM-D9EPA_S85_E1-50","SM-D9EPA","R8S4-161116",2055471,34.4583765241926,50.8945110272518,14.6471124485556,0,0.028947137,84.20347453,0.007096184,0.008849553,91.9867028,0.33051922,9416,6177,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_013_F01",559958846,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",405,"SM-D9EPA_S86_E1-50","SM-D9EPA","R8S4-161116",2048095,32.7827938186772,51.3169112011639,15.9002949801589,0.00224599,0.04599396,80.64039998,0.001869054,0.010354988,88.64071247,0.373198726,10603,6481,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_013_G01",559958854,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","MC-p","10/18/2016","F1S4_161018_013","NeuN-positive","A8S4_161028_04","L8S4_161109_04",384,"SM-D9EPA_S87_E1-50","SM-D9EPA","R8S4-161116",1608770,30.2738627248019,52.5804233845364,17.1457138906617,6.22e-05,0.05159221,67.2655507,0.021382174,0.025027195,78.07038918,0.468830227,8955,4216,"Glutamatergic","LGN Exc PRKCG GRB14"
"F1S4_161018_014_D01",561021806,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_014","NeuN-positive","A8S4_161104_01","L8S4_161116_01",448,"SM-D9EP1_S36_E1-50","SM-D9EP1","R8S4-161129",2176925,34.8497871624745,50.9905567347238,14.1596561028018,4.59e-05,0.039689011,87.54072832,0.003170527,0.005115013,93.54833079,0.301901141,10678,7632,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_014_E01",561021820,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_014","NeuN-positive","A8S4_161104_01","L8S4_161116_01",400,"SM-D9EP1_S37_E1-50","SM-D9EP1","R8S4-161129",2127449,30.4238792639705,55.0104968073655,14.565623928664,0.00061106,0.025006475,85.2834075,0.004068723,0.006917675,91.85117951,0.31544169,11266,7674,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_014_F01",561021831,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_014","NeuN-positive","A8S4_161104_01","L8S4_161116_01",455,"SM-D9EP1_S38_E1-50","SM-D9EP1","R8S4-161129",2226209,29.2817799761806,55.4712502956225,15.2469697281969,0,0.022414787,84.63527009,0.001276161,0.004959103,90.8809101,0.323345432,11394,7654,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_014_G01",561021844,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_014","NeuN-positive","A8S4_161104_01","L8S4_161116_01",410,"SM-D9EP1_S39_E1-50","SM-D9EP1","R8S4-161129",2173355,33.4733883987389,50.6880496629244,15.8385619383366,0,0.038741945,80.91609516,0.001894306,0.009053744,88.20625255,0.376854006,11267,7177,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_014_H01",561021854,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_014","NeuN-negative","A8S4_161104_01","L8S4_161116_01",402,"SM-D9EP1_S40_E1-50","SM-D9EP1","R8S4-161129",2101353,34.5430534845864,48.8572015461475,16.5997449692662,4.76e-05,0.155709203,70.19796293,0.044705483,0.041968199,82.01468292,0.441378407,6598,2809,"Non-Neuronal","Oligo MAG"
"F1S4_161018_015_C01",559103170,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_015","NeuN-positive","A8S4_161028_01","L8S4_161103_01",398,"SM-D9EPI_S91_E1-50","SM-D9EPI","R8S4-161111",2507490,34.8785420863124,49.3848908188221,15.7365670948655,3.99e-05,0.025005085,83.13125875,0.009077205,0.005691349,90.01934205,0.341136867,12058,8025,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_015_D01",559103179,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_015","NeuN-positive","A8S4_161028_01","L8S4_161103_01",396,"SM-D9EPI_S92_E1-50","SM-D9EPI","R8S4-161111",2380503,38.6274602955654,46.6384281439306,14.734111560504,8.4e-05,0.048897229,78.65493133,0.002943075,0.008391504,85.50986913,0.384848162,12013,7985,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_015_E01",559103188,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_015","NeuN-positive","A8S4_161028_01","L8S4_161103_01",419,"SM-D9EPI_S93_E1-50","SM-D9EPI","R8S4-161111",2660250,37.6410064483707,48.3296414421469,14.0293521094824,7.52e-05,0.037590452,85.15447796,0.002490743,0.005120195,92.00127808,0.326535074,11168,7540,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_015_G01",559103207,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_015","NeuN-positive","A8S4_161028_01","L8S4_161103_01",412,"SM-D9EPI_S95_E1-50","SM-D9EPI","R8S4-161111",2174636,32.1574967538364,52.3382556542465,15.5042475919171,4.6e-05,0.049203637,83.45272496,0.003781322,0.006272314,89.57949744,0.333160186,11060,6864,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_016_A01",561419858,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_016","NeuN-positive","A8S4_161108_01","L8S4_161116_05",442,"SM-D9EOO_S01_E1-50","SM-D9EOO","R8S4-161130",3016461,23.1122839991284,57.7365329185419,19.1511830823297,0,0.027615142,74.17914569,0.023807369,0.01340445,83.30281744,0.409244276,12513,7083,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_016_B01",561419866,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_016","NeuN-positive","A8S4_161108_01","L8S4_161116_05",464,"SM-D9EOO_S02_E1-50","SM-D9EOO","R8S4-161130",2866973,24.4555844563841,57.7854341880708,17.7589813555452,6.98e-05,0.026857595,82.43719072,0.002833302,0.009512123,88.60843824,0.334263569,11660,7457,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_016_C01",561419874,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_016","NeuN-positive","A8S4_161108_01","L8S4_161116_05",393,"SM-D9EOO_S03_E1-50","SM-D9EOO","R8S4-161130",2619778,42.4856639174779,42.1061297661043,15.4082063164178,0.000190856,0.02114683,73.72055953,0.015151666,0.020334929,86.73318884,0.433882557,12503,7330,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_016_D01",561419882,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_016","NeuN-positive","A8S4_161108_01","L8S4_161116_05",555,"SM-D9EOO_S04_E1-50","SM-D9EOO","R8S4-161130",2624225,35.1483551801309,51.022658814859,13.8289860050101,3.81e-05,0.040088026,88.49206909,0.000665339,0.003875049,93.80011241,0.288839841,12137,9400,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_016_E01",561419890,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_016","NeuN-positive","A8S4_161108_01","L8S4_161116_05",448,"SM-D9EOO_S05_E1-50","SM-D9EOO","R8S4-161130",2719473,27.0372577085855,58.0810087648009,14.8817335266137,0.000845752,0.027873047,85.60191625,0.001905149,0.006542444,91.77061144,0.302075196,11620,7387,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_016_G01",561419906,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_016","NeuN-positive","A8S4_161108_01","L8S4_161116_05",371,"SM-D9EOO_S07_E1-50","SM-D9EOO","R8S4-161130",2867618,24.9689688895522,57.7935101100711,17.2375210003767,6.97e-05,0.008892398,75.82708018,0.00464497,0.020534464,83.67261609,0.412086378,12458,6744,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_017_A01",561419922,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_017","NeuN-positive","A8S4_161108_01","L8S4_161116_05",453,"SM-D9EOO_S09_E1-50","SM-D9EOO","R8S4-161130",2951570,28.2560852365248,56.0219826494999,15.7219321139753,0.000508204,0.02602005,80.45209837,0.001907798,0.009983839,88.26638027,0.36166738,11290,6859,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_017_B01",561419930,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_017","NeuN-positive","A8S4_161108_01","L8S4_161116_05",402,"SM-D9EOO_S10_E1-50","SM-D9EOO","R8S4-161130",2986307,24.7654546233543,57.8542113591576,17.3803340174881,0.000100459,0.005826595,77.86349495,0.003332209,0.019282344,85.40026193,0.382617195,12093,6364,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_017_D01",561419946,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_017","NeuN-positive","A8S4_161108_01","L8S4_161116_05",501,"SM-D9EOO_S12_E1-50","SM-D9EOO","R8S4-161130",1662698,31.3591864914768,54.8594317282568,13.7813817802664,6.01e-05,0.083659209,81.05121916,0.005137433,0.019971155,87.5300265,0.364134641,7711,4434,"GABAergic","LGN Inh LAMP5"
"F1S4_161018_017_E01",561419954,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_017","NeuN-positive","A8S4_161108_01","L8S4_161116_05",529,"SM-D9EOO_S13_E1-50","SM-D9EOO","R8S4-161130",1763695,33.6047132842707,50.8173216472755,15.5779650684538,0.002948356,0.035663763,85.53553761,0.000822138,0.005363739,91.34561248,0.329988444,10583,7578,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_017_F01",561419962,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_017","NeuN-positive","A8S4_161108_01","L8S4_161116_05",573,"SM-D9EOO_S14_E1-50","SM-D9EOO","R8S4-161130",2627054,36.6099294465817,50.5652132646099,12.8248572888085,0.003578153,0.046173394,88.15730472,0.000360099,0.00333796,93.74478027,0.290529448,11324,8857,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_018_A01",561419986,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_018","NeuN-positive","A8S4_161108_01","L8S4_161116_05",442,"SM-D9EOO_S17_E1-50","SM-D9EOO","R8S4-161130",2813402,28.5445815304464,55.9377549866637,15.5176634828899,3.55e-05,0.054951265,82.02819931,0.003559036,0.01284317,88.76495432,0.333854728,13065,7049,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_018_C01",561420002,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_018","NeuN-positive","A8S4_161108_01","L8S4_161116_05",482,"SM-D9EOO_S19_E1-50","SM-D9EOO","R8S4-161130",2662750,44.1813787032602,41.8781409891484,13.9404803075914,0,0.048709041,85.37658436,0.001785372,0.00640691,92.24264388,0.334573029,12091,9181,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_018_D01",561420010,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_018","NeuN-positive","A8S4_161108_01","L8S4_161116_05",454,"SM-D9EOO_S20_E1-50","SM-D9EOO","R8S4-161130",2938574,29.5616628087476,53.9739677679199,16.4643694233324,0.000884783,0.024671831,81.36722097,0.002329021,0.010840632,88.66259621,0.356320031,11750,7023,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_018_E01",561420018,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_018","NeuN-positive","A8S4_161108_01","L8S4_161116_05",422,"SM-D9EOO_S21_E1-50","SM-D9EOO","R8S4-161130",2185148,27.9766944335661,55.5052754087792,16.5180301576547,0.002516992,0.015056188,79.94328073,0.003907287,0.019776235,87.51361464,0.364999681,10267,5647,"Glutamatergic","LGN Exc BTNL9"
"F1S4_161018_018_F01",561420026,"Nuclei","Homo sapiens","H200.1030","M",19710,"L","LGN","PC-p","10/18/2016","F1S4_161018_018","NeuN-positive","A8S4_161108_01","L8S4_161116_05",444,"SM-D9EOO_S22_E1-50","SM-D9EOO","R8S4-161130",2676602,24.6458833357544,59.3756538831875,15.9784627810581,3.74e-05,0.030561137,82.13503539,0.003106551,0.010626533,88.45969629,0.330370626,9953,5458,"Glutamatergic","LGN Exc BTNL9"
